Longitude,Latitude,Timestamp
72.87818100000001,19.076469999999997,2025-01-01 08:02:33
72.878191,19.07648,2025-01-01 08:02:36
72.878201,19.07649,2025-01-01 08:02:39
72.87821100000001,19.0765,2025-01-01 08:02:42
72.87822100000001,19.07651,2025-01-01 08:02:45
72.878231,19.07652,2025-01-01 08:02:48
72.878241,19.076529999999998,2025-01-01 08:02:51
72.878251,19.076539999999998,2025-01-01 08:02:54
72.87826100000001,19.076549999999997,2025-01-01 08:02:57
72.87827100000001,19.076559999999997,2025-01-01 08:03:00
72.878281,19.07657,2025-01-01 08:03:03
72.878291,19.07658,2025-01-01 08:03:06
72.87830100000001,19.07659,2025-01-01 08:03:09
72.87831100000001,19.0766,2025-01-01 08:03:12
72.878321,19.07661,2025-01-01 08:03:15
72.878331,19.07662,2025-01-01 08:03:18
72.878341,19.076629999999998,2025-01-01 08:03:21
72.87835100000001,19.076639999999998,2025-01-01 08:03:24
72.87836100000001,19.076649999999997,2025-01-01 08:03:27
72.878371,19.076659999999997,2025-01-01 08:03:30
72.878381,19.07667,2025-01-01 08:03:33
72.87839100000001,19.07668,2025-01-01 08:03:36
72.87840100000001,19.07669,2025-01-01 08:03:39
72.878411,19.0767,2025-01-01 08:03:42
72.878421,19.07671,2025-01-01 08:03:45
72.878431,19.076719999999998,2025-01-01 08:03:48
72.87844100000001,19.076729999999998,2025-01-01 08:03:51
72.87845100000001,19.076739999999997,2025-01-01 08:03:54
72.878461,19.076749999999997,2025-01-01 08:03:57
72.878471,19.07676,2025-01-01 08:04:00
72.87848100000001,19.07677,2025-01-01 08:04:03
72.87849100000001,19.07678,2025-01-01 08:04:06
72.878501,19.07679,2025-01-01 08:04:09
72.878511,19.0768,2025-01-01 08:04:12
72.878521,19.07681,2025-01-01 08:04:15
72.87853100000001,19.076819999999998,2025-01-01 08:04:18
72.87854100000001,19.076829999999998,2025-01-01 08:04:21
72.878551,19.076839999999997,2025-01-01 08:04:24
72.878561,19.076849999999997,2025-01-01 08:04:27
72.87857100000001,19.07686,2025-01-01 08:04:30
72.87858100000001,19.07687,2025-01-01 08:04:33
72.878591,19.07688,2025-01-01 08:04:36
72.878601,19.07689,2025-01-01 08:04:39
72.878611,19.0769,2025-01-01 08:04:42
72.87862100000001,19.076909999999998,2025-01-01 08:04:45
72.87863100000001,19.076919999999998,2025-01-01 08:04:48
72.878641,19.076929999999997,2025-01-01 08:04:51
72.878651,19.076939999999997,2025-01-01 08:04:54
72.87866100000001,19.07695,2025-01-01 08:04:57
72.87867100000001,19.07696,2025-01-01 08:05:00
72.878681,19.07697,2025-01-01 08:05:03
72.878691,19.07698,2025-01-01 08:05:06
72.878701,19.07699,2025-01-01 08:05:09
72.87871100000001,19.076999999999998,2025-01-01 08:05:12
72.87872100000001,19.077009999999998,2025-01-01 08:05:15
72.878731,19.077019999999997,2025-01-01 08:05:18
72.878741,19.077029999999997,2025-01-01 08:05:21
72.87875100000001,19.07704,2025-01-01 08:05:24
72.87876100000001,19.07705,2025-01-01 08:05:27
72.878771,19.07706,2025-01-01 08:05:30
72.878781,19.07707,2025-01-01 08:05:33
72.878791,19.07708,2025-01-01 08:05:36
72.87880100000001,19.07709,2025-01-01 08:05:39
72.87881100000001,19.077099999999998,2025-01-01 08:05:42
72.878821,19.077109999999998,2025-01-01 08:05:45
72.878831,19.077119999999997,2025-01-01 08:05:48
72.87884100000001,19.077129999999997,2025-01-01 08:05:51
72.87885100000001,19.07714,2025-01-01 08:05:54
72.878861,19.07715,2025-01-01 08:05:57
72.878871,19.07716,2025-01-01 08:06:00
72.878881,19.07717,2025-01-01 08:06:03
72.87889100000001,19.07718,2025-01-01 08:06:06
72.87890100000001,19.077189999999998,2025-01-01 08:06:09
72.878911,19.077199999999998,2025-01-01 08:06:12
72.878921,19.077209999999997,2025-01-01 08:06:15
72.87893100000001,19.077219999999997,2025-01-01 08:06:18
72.87894100000001,19.07723,2025-01-01 08:06:21
72.878951,19.07724,2025-01-01 08:06:24
72.878961,19.07725,2025-01-01 08:06:27
72.878971,19.07726,2025-01-01 08:06:30
72.87898100000001,19.07727,2025-01-01 08:06:33
72.87899100000001,19.07728,2025-01-01 08:06:36
72.879001,19.077289999999998,2025-01-01 08:06:39
72.879011,19.077299999999997,2025-01-01 08:06:42
72.87902100000001,19.077309999999997,2025-01-01 08:06:45
72.87903100000001,19.077319999999997,2025-01-01 08:06:48
72.879041,19.07733,2025-01-01 08:06:51
72.879051,19.07734,2025-01-01 08:06:54
72.87906100000001,19.07735,2025-01-01 08:06:57
72.87907100000001,19.07736,2025-01-01 08:07:00
72.87908100000001,19.07737,2025-01-01 08:07:03
72.879091,19.077379999999998,2025-01-01 08:07:06
72.879101,19.077389999999998,2025-01-01 08:07:09
72.87911100000001,19.077399999999997,2025-01-01 08:07:12
72.87912100000001,19.077409999999997,2025-01-01 08:07:15
72.879131,19.07742,2025-01-01 08:07:18
72.879141,19.07743,2025-01-01 08:07:21
72.87915100000001,19.07744,2025-01-01 08:07:24
72.87916100000001,19.07745,2025-01-01 08:07:27
72.879171,19.07746,2025-01-01 08:07:30
72.879181,19.077469999999998,2025-01-01 08:07:33
72.879191,19.077479999999998,2025-01-01 08:07:36
72.87920100000001,19.077489999999997,2025-01-01 08:07:39
72.87921100000001,19.077499999999997,2025-01-01 08:07:42
72.879221,19.07751,2025-01-01 08:07:45
72.879231,19.07752,2025-01-01 08:07:48
72.87924100000001,19.07753,2025-01-01 08:07:51
72.87925100000001,19.07754,2025-01-01 08:07:54
72.879261,19.07755,2025-01-01 08:07:57
72.879271,19.07756,2025-01-01 08:08:00
72.879281,19.077569999999998,2025-01-01 08:08:03
72.87929100000001,19.077579999999998,2025-01-01 08:08:06
72.87930100000001,19.077589999999997,2025-01-01 08:08:09
72.879311,19.077599999999997,2025-01-01 08:08:12
72.879321,19.07761,2025-01-01 08:08:15
72.87933100000001,19.07762,2025-01-01 08:08:18
72.87934100000001,19.07763,2025-01-01 08:08:21
72.879351,19.07764,2025-01-01 08:08:24
72.879361,19.07765,2025-01-01 08:08:27
72.879371,19.077659999999998,2025-01-01 08:08:30
72.87938100000001,19.077669999999998,2025-01-01 08:08:33
72.87939100000001,19.077679999999997,2025-01-01 08:08:36
72.879401,19.077689999999997,2025-01-01 08:08:39
72.879411,19.0777,2025-01-01 08:08:42
72.87942100000001,19.07771,2025-01-01 08:08:45
72.87943100000001,19.07772,2025-01-01 08:08:48
72.879441,19.07773,2025-01-01 08:08:51
72.879451,19.07774,2025-01-01 08:08:54
72.879461,19.077749999999998,2025-01-01 08:08:57
72.87947100000001,19.077759999999998,2025-01-01 08:09:00
72.87948100000001,19.077769999999997,2025-01-01 08:09:03
72.879491,19.077779999999997,2025-01-01 08:09:06
72.879501,19.07779,2025-01-01 08:09:09
72.87951100000001,19.0778,2025-01-01 08:09:12
72.87952100000001,19.07781,2025-01-01 08:09:15
72.879531,19.07782,2025-01-01 08:09:18
72.879541,19.07783,2025-01-01 08:09:21
72.879551,19.07784,2025-01-01 08:09:24
72.87956100000001,19.077849999999998,2025-01-01 08:09:27
72.87957100000001,19.077859999999998,2025-01-01 08:09:30
72.879581,19.077869999999997,2025-01-01 08:09:33
72.879591,19.077879999999997,2025-01-01 08:09:36
72.87960100000001,19.07789,2025-01-01 08:09:39
72.87961100000001,19.0779,2025-01-01 08:09:42
72.879621,19.07791,2025-01-01 08:09:45
72.879631,19.07792,2025-01-01 08:09:48
72.879641,19.07793,2025-01-01 08:09:51
72.87965100000001,19.077939999999998,2025-01-01 08:09:54
72.87966100000001,19.077949999999998,2025-01-01 08:09:57
72.879671,19.077959999999997,2025-01-01 08:10:00
72.879681,19.077969999999997,2025-01-01 08:10:03
72.87969100000001,19.07798,2025-01-01 08:10:06
72.87970100000001,19.07799,2025-01-01 08:10:09
72.879711,19.078,2025-01-01 08:10:12
72.879721,19.07801,2025-01-01 08:10:15
72.879731,19.07802,2025-01-01 08:10:18
72.87974100000001,19.07803,2025-01-01 08:10:21
72.87975100000001,19.078039999999998,2025-01-01 08:10:24
72.879761,19.078049999999998,2025-01-01 08:10:27
72.879771,19.078059999999997,2025-01-01 08:10:30
72.87978100000001,19.078069999999997,2025-01-01 08:10:33
72.87979100000001,19.07808,2025-01-01 08:10:36
72.879801,19.07809,2025-01-01 08:10:39
72.879811,19.0781,2025-01-01 08:10:42
72.879821,19.07811,2025-01-01 08:10:45
72.87983100000001,19.07812,2025-01-01 08:10:48
72.87984100000001,19.078129999999998,2025-01-01 08:10:51
72.879851,19.078139999999998,2025-01-01 08:10:54
72.879861,19.078149999999997,2025-01-01 08:10:57
72.87987100000001,19.078159999999997,2025-01-01 08:11:00
72.87988100000001,19.07817,2025-01-01 08:11:03
72.879891,19.07818,2025-01-01 08:11:06
72.879901,19.07819,2025-01-01 08:11:09
72.879911,19.0782,2025-01-01 08:11:12
72.87992100000001,19.07821,2025-01-01 08:11:15
72.87993100000001,19.078219999999998,2025-01-01 08:11:18
72.879941,19.078229999999998,2025-01-01 08:11:21
72.879951,19.078239999999997,2025-01-01 08:11:24
72.87996100000001,19.078249999999997,2025-01-01 08:11:27
72.87997100000001,19.07826,2025-01-01 08:11:30
72.879981,19.07827,2025-01-01 08:11:33
72.879991,19.07828,2025-01-01 08:11:36
72.88000100000001,19.07829,2025-01-01 08:11:39
72.88001100000001,19.0783,2025-01-01 08:11:42
72.88002100000001,19.07831,2025-01-01 08:11:45
72.880031,19.078319999999998,2025-01-01 08:11:48
72.880041,19.078329999999998,2025-01-01 08:11:51
72.88005100000001,19.078339999999997,2025-01-01 08:11:54
72.88006100000001,19.078349999999997,2025-01-01 08:11:57
72.880071,19.07836,2025-01-01 08:12:00
72.880081,19.07837,2025-01-01 08:12:03
72.88009100000001,19.07838,2025-01-01 08:12:06
72.88010100000001,19.07839,2025-01-01 08:12:09
72.88011100000001,19.0784,2025-01-01 08:12:12
72.880121,19.078409999999998,2025-01-01 08:12:15
72.880131,19.078419999999998,2025-01-01 08:12:18
72.88014100000001,19.078429999999997,2025-01-01 08:12:21
72.88015100000001,19.078439999999997,2025-01-01 08:12:24
72.880161,19.07845,2025-01-01 08:12:27
72.880171,19.07846,2025-01-01 08:12:30
72.88018100000001,19.07847,2025-01-01 08:12:33
72.88019100000001,19.07848,2025-01-01 08:12:36
72.880201,19.07849,2025-01-01 08:12:39
72.880211,19.0785,2025-01-01 08:12:42
72.880221,19.078509999999998,2025-01-01 08:12:45
72.88023100000001,19.078519999999997,2025-01-01 08:12:48
72.88024100000001,19.078529999999997,2025-01-01 08:12:51
72.880251,19.078539999999997,2025-01-01 08:12:54
72.880261,19.07855,2025-01-01 08:12:57
72.88027100000001,19.07856,2025-01-01 08:13:00
72.88028100000001,19.07857,2025-01-01 08:13:03
72.880291,19.07858,2025-01-01 08:13:06
72.880301,19.07859,2025-01-01 08:13:09
72.880311,19.078599999999998,2025-01-01 08:13:12
72.88032100000001,19.078609999999998,2025-01-01 08:13:15
72.88033100000001,19.078619999999997,2025-01-01 08:13:18
72.880341,19.078629999999997,2025-01-01 08:13:21
72.880351,19.07864,2025-01-01 08:13:24
72.88036100000001,19.07865,2025-01-01 08:13:27
72.88037100000001,19.07866,2025-01-01 08:13:30
72.880381,19.07867,2025-01-01 08:13:33
72.880391,19.07868,2025-01-01 08:13:36
72.880401,19.078689999999998,2025-01-01 08:13:39
72.88041100000001,19.078699999999998,2025-01-01 08:13:42
72.88042100000001,19.078709999999997,2025-01-01 08:13:45
72.880431,19.078719999999997,2025-01-01 08:13:48
72.880441,19.07873,2025-01-01 08:13:51
72.88045100000001,19.07874,2025-01-01 08:13:54
72.88046100000001,19.07875,2025-01-01 08:13:57
72.880471,19.07876,2025-01-01 08:14:00
72.880481,19.07877,2025-01-01 08:14:03
72.880491,19.07878,2025-01-01 08:14:06
72.88050100000001,19.078789999999998,2025-01-01 08:14:09
72.88051100000001,19.078799999999998,2025-01-01 08:14:12
72.880521,19.078809999999997,2025-01-01 08:14:15
72.880531,19.078819999999997,2025-01-01 08:14:18
72.88054100000001,19.07883,2025-01-01 08:14:21
72.88055100000001,19.07884,2025-01-01 08:14:24
72.880561,19.07885,2025-01-01 08:14:27
72.880571,19.07886,2025-01-01 08:14:30
72.880581,19.07887,2025-01-01 08:14:33
72.88059100000001,19.078879999999998,2025-01-01 08:14:36
72.88060100000001,19.078889999999998,2025-01-01 08:14:39
72.880611,19.078899999999997,2025-01-01 08:14:42
72.880621,19.078909999999997,2025-01-01 08:14:45
72.88063100000001,19.07892,2025-01-01 08:14:48
72.88064100000001,19.07893,2025-01-01 08:14:51
72.880651,19.07894,2025-01-01 08:14:54
72.880661,19.07895,2025-01-01 08:14:57
72.880671,19.07896,2025-01-01 08:15:00
72.88068100000001,19.078969999999998,2025-01-01 08:15:03
72.88069100000001,19.078979999999998,2025-01-01 08:15:06
72.880701,19.078989999999997,2025-01-01 08:15:09
72.880711,19.078999999999997,2025-01-01 08:15:12
72.88072100000001,19.07901,2025-01-01 08:15:15
72.88073100000001,19.07902,2025-01-01 08:15:18
72.880741,19.07903,2025-01-01 08:15:21
72.880751,19.07904,2025-01-01 08:15:24
72.880761,19.07905,2025-01-01 08:15:27
72.88077100000001,19.07906,2025-01-01 08:15:30
72.88078100000001,19.079069999999998,2025-01-01 08:15:33
72.880791,19.079079999999998,2025-01-01 08:15:36
72.880801,19.079089999999997,2025-01-01 08:15:39
72.88081100000001,19.079099999999997,2025-01-01 08:15:42
72.88082100000001,19.07911,2025-01-01 08:15:45
72.880831,19.07912,2025-01-01 08:15:48
72.880841,19.07913,2025-01-01 08:15:51
72.880851,19.07914,2025-01-01 08:15:54
72.88086100000001,19.07915,2025-01-01 08:15:57
72.88087100000001,19.079159999999998,2025-01-01 08:16:00
72.880881,19.079169999999998,2025-01-01 08:16:03
72.880891,19.079179999999997,2025-01-01 08:16:06
72.88090100000001,19.079189999999997,2025-01-01 08:16:09
72.88091100000001,19.0792,2025-01-01 08:16:12
72.880921,19.07921,2025-01-01 08:16:15
72.880931,19.07922,2025-01-01 08:16:18
72.880941,19.07923,2025-01-01 08:16:21
72.88095100000001,19.07924,2025-01-01 08:16:24
72.88096100000001,19.07925,2025-01-01 08:16:27
72.880971,19.079259999999998,2025-01-01 08:16:30
72.880981,19.079269999999998,2025-01-01 08:16:33
72.88099100000001,19.079279999999997,2025-01-01 08:16:36
72.88100100000001,19.079289999999997,2025-01-01 08:16:39
72.881011,19.0793,2025-01-01 08:16:42
72.881021,19.07931,2025-01-01 08:16:45
72.88103100000001,19.07932,2025-01-01 08:16:48
72.88104100000001,19.07933,2025-01-01 08:16:51
72.88105100000001,19.07934,2025-01-01 08:16:54
72.881061,19.079349999999998,2025-01-01 08:16:57
72.881071,19.079359999999998,2025-01-01 08:17:00
72.88108100000001,19.079369999999997,2025-01-01 08:17:03
72.88109100000001,19.079379999999997,2025-01-01 08:17:06
72.881101,19.07939,2025-01-01 08:17:09
72.881111,19.0794,2025-01-01 08:17:12
72.88112100000001,19.07941,2025-01-01 08:17:15
72.88113100000001,19.07942,2025-01-01 08:17:18
72.881141,19.07943,2025-01-01 08:17:21
72.881151,19.079439999999998,2025-01-01 08:17:24
72.881161,19.079449999999998,2025-01-01 08:17:27
72.88117100000001,19.079459999999997,2025-01-01 08:17:30
72.88118100000001,19.079469999999997,2025-01-01 08:17:33
72.881191,19.07948,2025-01-01 08:17:36
72.881201,19.07949,2025-01-01 08:17:39
72.88121100000001,19.0795,2025-01-01 08:17:42
72.88122100000001,19.07951,2025-01-01 08:17:45
72.881231,19.07952,2025-01-01 08:17:48
72.881241,19.07953,2025-01-01 08:17:51
72.881251,19.079539999999998,2025-01-01 08:17:54
72.88126100000001,19.079549999999998,2025-01-01 08:17:57
72.88127100000001,19.079559999999997,2025-01-01 08:18:00
72.881281,19.079569999999997,2025-01-01 08:18:03
72.881291,19.07958,2025-01-01 08:18:06
72.88130100000001,19.07959,2025-01-01 08:18:09
72.88131100000001,19.0796,2025-01-01 08:18:12
72.881321,19.07961,2025-01-01 08:18:15
72.881331,19.07962,2025-01-01 08:18:18
72.881341,19.079629999999998,2025-01-01 08:18:21
72.88135100000001,19.079639999999998,2025-01-01 08:18:24
72.88136100000001,19.079649999999997,2025-01-01 08:18:27
72.881371,19.079659999999997,2025-01-01 08:18:30
72.881381,19.07967,2025-01-01 08:18:33
72.88139100000001,19.07968,2025-01-01 08:18:36
72.88140100000001,19.07969,2025-01-01 08:18:39
72.881411,19.0797,2025-01-01 08:18:42
72.881421,19.07971,2025-01-01 08:18:45
72.881431,19.07972,2025-01-01 08:18:48
72.88144100000001,19.079729999999998,2025-01-01 08:18:51
72.88145100000001,19.079739999999997,2025-01-01 08:18:54
72.881461,19.079749999999997,2025-01-01 08:18:57
72.881471,19.079759999999997,2025-01-01 08:19:00
72.88148100000001,19.07977,2025-01-01 08:19:03
72.88149100000001,19.07978,2025-01-01 08:19:06
72.881501,19.07979,2025-01-01 08:19:09
72.881511,19.0798,2025-01-01 08:19:12
72.881521,19.07981,2025-01-01 08:19:15
72.88153100000001,19.079819999999998,2025-01-01 08:19:18
72.88154100000001,19.079829999999998,2025-01-01 08:19:21
72.881551,19.079839999999997,2025-01-01 08:19:24
72.881561,19.079849999999997,2025-01-01 08:19:27
72.88157100000001,19.07986,2025-01-01 08:19:30
72.88158100000001,19.07987,2025-01-01 08:19:33
72.881591,19.07988,2025-01-01 08:19:36
72.881601,19.07989,2025-01-01 08:19:39
72.881611,19.0799,2025-01-01 08:19:42
72.88162100000001,19.079909999999998,2025-01-01 08:19:45
72.88163100000001,19.079919999999998,2025-01-01 08:19:48
72.881641,19.079929999999997,2025-01-01 08:19:51
72.881651,19.079939999999997,2025-01-01 08:19:54
72.88166100000001,19.07995,2025-01-01 08:19:57
72.88167100000001,19.07996,2025-01-01 08:20:00
72.881681,19.07997,2025-01-01 08:20:03
72.881691,19.07998,2025-01-01 08:20:06
72.881701,19.07999,2025-01-01 08:20:09
72.88171100000001,19.08,2025-01-01 08:20:12
72.88172100000001,19.080009999999998,2025-01-01 08:20:15
72.881731,19.080019999999998,2025-01-01 08:20:18
72.881741,19.080029999999997,2025-01-01 08:20:21
72.88175100000001,19.080039999999997,2025-01-01 08:20:24
72.88176100000001,19.08005,2025-01-01 08:20:27
72.881771,19.08006,2025-01-01 08:20:30
72.881781,19.08007,2025-01-01 08:20:33
72.881791,19.08008,2025-01-01 08:20:36
72.88180100000001,19.08009,2025-01-01 08:20:39
72.88181100000001,19.080099999999998,2025-01-01 08:20:42
72.881821,19.080109999999998,2025-01-01 08:20:45
72.881831,19.080119999999997,2025-01-01 08:20:48
72.88184100000001,19.080129999999997,2025-01-01 08:20:51
72.88185100000001,19.08014,2025-01-01 08:20:54
72.881861,19.08015,2025-01-01 08:20:57
72.881871,19.08016,2025-01-01 08:21:00
72.881881,19.08017,2025-01-01 08:21:03
72.88189100000001,19.08018,2025-01-01 08:21:06
72.88190100000001,19.080189999999998,2025-01-01 08:21:09
72.881911,19.080199999999998,2025-01-01 08:21:12
72.881921,19.080209999999997,2025-01-01 08:21:15
72.88193100000001,19.080219999999997,2025-01-01 08:21:18
72.88194100000001,19.08023,2025-01-01 08:21:21
72.881951,19.08024,2025-01-01 08:21:24
72.881961,19.08025,2025-01-01 08:21:27
72.88197100000001,19.08026,2025-01-01 08:21:30
72.88198100000001,19.08027,2025-01-01 08:21:33
72.88199100000001,19.08028,2025-01-01 08:21:36
72.882001,19.080289999999998,2025-01-01 08:21:39
72.882011,19.080299999999998,2025-01-01 08:21:42
72.88202100000001,19.080309999999997,2025-01-01 08:21:45
72.88203100000001,19.080319999999997,2025-01-01 08:21:48
72.882041,19.08033,2025-01-01 08:21:51
72.882051,19.08034,2025-01-01 08:21:54
72.88206100000001,19.08035,2025-01-01 08:21:57
72.88207100000001,19.08036,2025-01-01 08:22:00
72.882081,19.08037,2025-01-01 08:22:03
72.882091,19.080379999999998,2025-01-01 08:22:06
72.882101,19.080389999999998,2025-01-01 08:22:09
72.88211100000001,19.080399999999997,2025-01-01 08:22:12
72.88212100000001,19.080409999999997,2025-01-01 08:22:15
72.882131,19.08042,2025-01-01 08:22:18
72.882141,19.08043,2025-01-01 08:22:21
72.88215100000001,19.08044,2025-01-01 08:22:24
72.88216100000001,19.08045,2025-01-01 08:22:27
72.882171,19.08046,2025-01-01 08:22:30
72.882181,19.08047,2025-01-01 08:22:33
72.882191,19.080479999999998,2025-01-01 08:22:36
72.88220100000001,19.080489999999998,2025-01-01 08:22:39
72.88221100000001,19.080499999999997,2025-01-01 08:22:42
72.882221,19.080509999999997,2025-01-01 08:22:45
72.882231,19.08052,2025-01-01 08:22:48
72.88224100000001,19.08053,2025-01-01 08:22:51
72.88225100000001,19.08054,2025-01-01 08:22:54
72.882261,19.08055,2025-01-01 08:22:57
72.882271,19.08056,2025-01-01 08:23:00
72.882281,19.080569999999998,2025-01-01 08:23:03
72.88229100000001,19.080579999999998,2025-01-01 08:23:06
72.88230100000001,19.080589999999997,2025-01-01 08:23:09
72.882311,19.080599999999997,2025-01-01 08:23:12
72.882321,19.08061,2025-01-01 08:23:15
72.88233100000001,19.08062,2025-01-01 08:23:18
72.88234100000001,19.08063,2025-01-01 08:23:21
72.882351,19.08064,2025-01-01 08:23:24
72.882361,19.08065,2025-01-01 08:23:27
72.882371,19.080659999999998,2025-01-01 08:23:30
72.88238100000001,19.080669999999998,2025-01-01 08:23:33
72.88239100000001,19.080679999999997,2025-01-01 08:23:36
72.882401,19.080689999999997,2025-01-01 08:23:39
72.882411,19.0807,2025-01-01 08:23:42
72.88242100000001,19.08071,2025-01-01 08:23:45
72.88243100000001,19.08072,2025-01-01 08:23:48
72.882441,19.08073,2025-01-01 08:23:51
72.882451,19.08074,2025-01-01 08:23:54
72.882461,19.08075,2025-01-01 08:23:57
72.88247100000001,19.080759999999998,2025-01-01 08:24:00
72.88248100000001,19.080769999999998,2025-01-01 08:24:03
72.882491,19.080779999999997,2025-01-01 08:24:06
72.882501,19.080789999999997,2025-01-01 08:24:09
72.88251100000001,19.0808,2025-01-01 08:24:12
72.88252100000001,19.08081,2025-01-01 08:24:15
72.882531,19.08082,2025-01-01 08:24:18
72.882541,19.08083,2025-01-01 08:24:21
72.882551,19.08084,2025-01-01 08:24:24
72.88256100000001,19.080849999999998,2025-01-01 08:24:27
72.88257100000001,19.080859999999998,2025-01-01 08:24:30
72.882581,19.080869999999997,2025-01-01 08:24:33
72.882591,19.080879999999997,2025-01-01 08:24:36
72.88260100000001,19.08089,2025-01-01 08:24:39
72.88261100000001,19.0809,2025-01-01 08:24:42
72.882621,19.08091,2025-01-01 08:24:45
72.882631,19.08092,2025-01-01 08:24:48
72.882641,19.08093,2025-01-01 08:24:51
72.88265100000001,19.08094,2025-01-01 08:24:54
72.88266100000001,19.080949999999998,2025-01-01 08:24:57
72.882671,19.080959999999997,2025-01-01 08:25:00
72.882681,19.080969999999997,2025-01-01 08:25:03
72.88269100000001,19.080979999999997,2025-01-01 08:25:06
72.88270100000001,19.08099,2025-01-01 08:25:09
72.882711,19.081,2025-01-01 08:25:12
72.882721,19.08101,2025-01-01 08:25:15
72.882731,19.08102,2025-01-01 08:25:18
72.88274100000001,19.08103,2025-01-01 08:25:21
72.88275100000001,19.081039999999998,2025-01-01 08:25:24
72.882761,19.081049999999998,2025-01-01 08:25:27
72.882771,19.081059999999997,2025-01-01 08:25:30
72.88278100000001,19.081069999999997,2025-01-01 08:25:33
72.88279100000001,19.08108,2025-01-01 08:25:36
72.882801,19.08109,2025-01-01 08:25:39
72.882811,19.0811,2025-01-01 08:25:42
72.882821,19.08111,2025-01-01 08:25:45
72.88283100000001,19.08112,2025-01-01 08:25:48
72.88284100000001,19.081129999999998,2025-01-01 08:25:51
72.882851,19.081139999999998,2025-01-01 08:25:54
72.882861,19.081149999999997,2025-01-01 08:25:57
72.88287100000001,19.081159999999997,2025-01-01 08:26:00
72.88288100000001,19.08117,2025-01-01 08:26:03
72.882891,19.08118,2025-01-01 08:26:06
72.882901,19.08119,2025-01-01 08:26:09
72.88291100000001,19.0812,2025-01-01 08:26:12
72.88292100000001,19.08121,2025-01-01 08:26:15
72.88293100000001,19.08122,2025-01-01 08:26:18
72.882941,19.081229999999998,2025-01-01 08:26:21
72.882951,19.081239999999998,2025-01-01 08:26:24
72.88296100000001,19.081249999999997,2025-01-01 08:26:27
72.88297100000001,19.081259999999997,2025-01-01 08:26:30
72.882981,19.08127,2025-01-01 08:26:33
72.882991,19.08128,2025-01-01 08:26:36
72.88300100000001,19.08129,2025-01-01 08:26:39
72.88301100000001,19.0813,2025-01-01 08:26:42
72.88302100000001,19.08131,2025-01-01 08:26:45
72.883031,19.081319999999998,2025-01-01 08:26:48
72.883041,19.081329999999998,2025-01-01 08:26:51
72.88305100000001,19.081339999999997,2025-01-01 08:26:54
72.88306100000001,19.081349999999997,2025-01-01 08:26:57
72.883071,19.08136,2025-01-01 08:27:00
72.883081,19.08137,2025-01-01 08:27:03
72.88309100000001,19.08138,2025-01-01 08:27:06
72.88310100000001,19.08139,2025-01-01 08:27:09
